집계구코드,net_node,classic_cnt,thermal_cnt,tarr,A_classic,A_thermal,A_loss,gravity_reduction
1104065020302,4179011703,54,10,81.48,119.77527468948243,19.264446529853537,100.51082815962889,83.91617420223277
1104065020301,4179354324,56,10,82.14,121.87044703010456,18.811642194832622,103.05880483527193,84.56422975933964
1104065030006,8450140846,37,0,100.0,72.96211260002966,0.0,72.96211260002966,100.0
1104065030005,8450140846,37,0,100.0,72.96211260002966,0.0,72.96211260002966,100.0
1104065030004,4179354344,52,0,100.0,103.95695291729284,0.0,103.95695291729284,100.0
1104065030003,3854893950,55,0,100.0,115.88363279436017,0.0,115.88363279436017,100.0
1104065030002,9577082240,34,0,100.0,66.9755902893817,0.0,66.9755902893817,100.0
1104065030001,4963715642,24,0,100.0,43.428031912797856,0.0,43.428031912797856,100.0
1104065030201,4179354333,47,0,100.0,89.78429524601304,0.0,89.78429524601304,100.0
1104065040004,4179354361,53,0,100.0,115.51077319388249,0.0,115.51077319388249,100.0
1104065040001,4179354316,53,0,100.0,110.07457914738143,0.0,110.07457914738143,100.0
1104065040002,4179354359,63,0,100.0,133.15172776949527,0.0,133.15172776949527,100.0
1104065040003,3854893930,63,0,100.0,133.9461919425581,0.0,133.9461919425581,100.0
1104065040101,8498422127,48,10,79.17,96.81702790747428,15.618403100284644,81.19862480718965,83.86812378168563
1104065040102,9081846569,52,10,80.77,110.76332576159373,18.495426088527882,92.26789967306586,83.30185017346146
1104065040201,4179009448,55,10,81.82,121.51318977723761,19.066224030896876,102.44696574634074,84.30933788681725
1104065040202,9081846578,51,10,80.39,107.0573014847622,17.536949829339342,89.52035165542287,83.61909969135975
1104066010003,3856575602,36,9,75.0,81.9943373429778,29.414865033534255,52.579472309443545,64.12573601211814
1104066010002,5687414053,38,17,55.26,89.76040092155542,47.838260016624645,41.92214090493077,46.704493824139576
1104066010005,3856575590,32,15,53.12,78.9065397192312,41.79459539565433,37.11194432357687,47.03278645297368
1104066010004,3856575565,39,21,46.15,81.04532853888513,50.53158360901381,30.513744929871322,37.65022053705537
1104066010007,3856575613,39,13,66.67,93.2823661908572,40.189418921918936,53.09294726893827,56.916381345118594
1104066010006,3856575560,50,24,52.0,105.60816059194939,56.07865112854588,49.52950946340351,46.89932026633479
1104066010009,2551966253,35,11,68.57,79.09193484659703,33.16763624155393,45.9242986050431,58.06445207607539
1104066010008,3856575454,31,18,41.94,72.35314553965728,44.67103921166127,27.68210632799601,38.259713688360996
1104066010010,3856575611,34,11,67.65,84.08024279399363,35.041361298171225,49.03888149582241,58.32390567183941
1104066010001,8497861056,46,1,97.83,94.19687641184998,4.987353053460694,89.20952335838929,94.70539444253453
1104066010104,5687414075,33,12,63.64,82.36681221436119,37.48549988364573,44.88131233071546,54.48955850556775
1104066010101,5687414061,30,12,60.0,71.93767566950953,37.16876862729997,34.76890704220956,48.33198559533973
1104066010103,5687414074,33,11,66.67,81.22228045942931,34.99882200753763,46.22345845189168,56.90982596207748
1104066010102,5687414064,32,12,62.5,74.88548949328496,37.38762330945438,37.49786618383058,50.07360763421737
1104066010201,3856575561,43,23,46.51,92.6844906930629,54.05840376458305,38.62608692847985,41.67481165365121
1104066010401,3856575588,30,16,46.67,75.50719972173925,41.74647990505816,33.760719816681096,44.711921434110685
