집계구코드,net_node,classic_cnt,tarr_single,tarr_median,tarr_p025,tarr_p975,tarr_std,tarr_ci_width
1104062030105,3851468331,33,90.9090909090909,89.28393978394686,0.0,94.24140755873661,35.00593071796731,94.24140755873661
1104062030104,5062336386,72,95.83333333333334,92.48145913772373,0.0,96.85154119850286,37.51355249220911,96.85154119850286
1104062030103,5062336386,72,95.83333333333334,92.48145913772373,0.0,96.85154119850286,37.51355249220911,96.85154119850286
1104062030102,4201516964,70,100.0,96.16928663358902,0.0,100.0,39.27846245431495,100.0
1104062030101,3807095985,43,93.02325581395348,91.56817864376637,0.0,95.58061510321646,36.30898240128808,95.58061510321646
1104062030205,8168240298,61,86.88524590163934,83.2219954146343,0.0,97.92313059495419,32.675898336214765,97.92313059495419
1104062030204,8168240324,37,81.08108108108108,76.73270374623618,0.0,96.5759720619515,33.01410243322977,96.5759720619515
1104062030203,8168240316,53,84.90566037735849,81.70135297023484,0.0,97.60964087343784,31.19315629422659,97.60964087343784
1104062030202,3807095897,25,88.0,85.85480051480985,0.0,100.0,37.89340634949442,100.0
1104062030201,8168240313,40,82.5,78.47775096526847,0.0,96.83277415730512,32.078037479297684,96.83277415730512
1104062030303,8168240444,60,86.66666666666667,83.2403063778213,0.0,97.88851610487009,33.05706952408222,97.88851610487009
1104062030302,3807096220,69,88.40579710144928,84.00140202316032,0.0,98.16392704771312,35.746283377982266,98.16392704771312
1104062030301,3807096446,79,89.87341772151899,86.13968444033361,0.0,100.0,35.096762727806144,100.0
1104065010001,4652841537,50,86.0,79.56440154442956,0.0,100.0,40.83287906663339,100.0
1104065010002,4179011694,58,82.75862068965517,76.28603603606422,0.0,98.27586206896551,40.836576596488975,98.27586206896551
1104065010101,2442096595,65,56.92307692307692,53.34774444776001,0.0,99.02546897147852,38.122552951654406,99.02546897147852
1104065010201,436839066,64,65.625,61.29549583067092,0.0,98.4375,39.24147205150907,98.4375
1104065020004,732242060,51,80.3921568627451,76.01062196652339,0.0,100.0,36.10276223226564,100.0
1104065020002,9081846734,51,80.3921568627451,75.13431498727905,0.0,100.0,39.006174350412984,100.0
1104065020003,4179011692,54,81.48148148148148,76.01916797752509,0.0,100.0,39.343786972866674,100.0
1104065020001,8319137361,45,80.0,76.22603794272104,0.0,100.0,35.62838399139846,100.0
1104065020101,4655177244,53,81.13207547169812,76.07264272360814,0.0,100.0,38.757149656210046,100.0
1104065020201,9497242890,46,71.73913043478261,68.24152257849433,0.0,100.0,37.331327922040025,100.0
1104065020202,9497242893,42,78.57142857142857,74.10226297728244,0.0,100.0,37.70956381937748,100.0
1104065020302,4179011703,54,81.48148148148148,76.68126658406526,0.0,100.0,37.15979926395972,100.0
1104065020301,4179354324,56,82.14285714285714,76.87562626404204,0.0,100.0,38.573767841266466,100.0
1104065030006,8450140846,37,94.5945945945946,86.86414599931479,0.0,100.0,43.52919452328755,100.0
1104065030005,8450140846,37,94.5945945945946,86.86414599931479,0.0,100.0,43.52919452328755,100.0
1104065030004,4179354344,52,96.15384615384616,89.27820677823672,0.0,100.0,41.36934972116199,100.0
1104065030003,3854893950,55,100.0,93.3368803869094,0.0,100.0,41.36469543518755,100.0
1104065030002,9577082240,34,94.11764705882352,87.80823680826427,0.0,100.0,39.98741468381854,100.0
1104065030001,4963715642,24,91.66666666666666,90.54937526813012,0.0,100.0,28.258505990844366,100.0
1104065030101,3856575370,37,100.0,99.7584234813975,1.199353139365928,100.0,33.800648736266695,98.80064686063407
1104065030201,4179354333,47,95.74468085106383,88.70812225602523,0.0,100.0,41.497722552000354,100.0
1104065040004,4179354361,53,98.11320754716981,90.69270618330452,0.0,100.0,42.44763167000842,100.0
1104065040005,9081846558,47,78.72340425531915,74.9198590688118,0.0,100.0,35.20910822453381,100.0
1104065040001,4179354316,53,96.22641509433963,89.64915252182266,0.0,100.0,40.96069699335825,100.0
1104065040002,4179354359,63,100.0,93.04796463132823,0.0,100.0,41.8664170464242,100.0
1104065040003,3854893930,63,100.0,92.90608635849819,0.0,100.0,42.06575261150676,100.0
1104065040101,8498422127,48,79.16666666666666,75.81479247105705,0.0,100.0,35.36869915555548,100.0
1104065040102,9081846569,52,80.76923076923077,75.61250123752369,0.0,100.0,38.89139184878494,100.0
1104065040103,9081846558,47,78.72340425531915,74.9198590688118,0.0,100.0,35.20910822453381,100.0
1104065040201,4179009448,55,81.81818181818183,76.94272844274968,0.0,98.18181818181819,36.85214543746158,98.18181818181819
1104065040202,9081846578,51,80.3921568627451,75.83536057067452,0.0,100.0,36.3658235540977,100.0
1104066010003,3856575602,36,75.0,73.75856511273719,1.2326685043483152,100.0,29.898946422101943,98.76733149565169
1104066010002,5687414053,38,55.26315789473685,53.38140396035952,0.0,100.0,36.24025114609548,100.0
1104066010005,3856575590,32,53.125,51.449062902195195,0.0,100.0,36.79430567838275,100.0
1104066010004,3856575565,39,46.15384615384615,44.54953029953728,0.0,100.0,35.38185518506004,100.0
1104066010007,3856575613,39,66.66666666666666,64.60397485398383,0.0,100.0,34.59099189593152,100.0
1104066010006,3856575560,50,48.0,45.85480051480985,0.0,100.0,35.494773859304,100.0
1104066010009,2551966253,35,68.57142857142857,67.29452411595824,1.2678876044725527,100.0,31.183688484054453,98.73211239552745
1104066010008,3856575454,31,41.935483870967744,40.49381755027544,0.0,100.0,35.34851069808368,100.0
1104066010010,3856575611,34,67.64705882352942,66.0697062608896,0.0,100.0,32.8604779625516,100.0
1104066010001,8497861056,46,97.82608695652173,97.82608695652173,0.964697090359551,98.62294528578484,28.505536067615086,97.65824819542529
1104066010104,5687414075,33,63.63636363636363,62.01121251121958,0.0,100.0,33.38300165231908,100.0
1104066010101,5687414061,30,60.0,58.212333762341544,0.0,100.0,34.31440152268426,100.0
1104066010103,5687414074,33,66.66666666666666,65.04151554152261,0.0,100.0,32.82906462847503,100.0
1104066010102,5687414064,32,62.5,60.54474005256106,0.0,100.0,35.825280621873574,100.0
1104066010201,3856575561,43,46.51162790697674,44.64081440245045,0.0,100.0,35.985089941156524,100.0
1104066010202,3856575572,43,51.162790697674424,49.49984536031772,0.0,100.0,34.85985093355338,100.0
1104066010401,3856575588,30,46.666666666666664,45.17694480195128,0.0,100.0,36.68000922958171,100.0
1104066010402,3856575582,31,54.83870967741935,53.10871009258859,0.0,100.0,36.12545177378696,100.0
1104066010501,3856575559,52,46.15384615384615,43.91926335677309,0.0,100.0,36.801072288446065,100.0
1104066010601,8498915641,45,48.888888888888886,46.50533390534427,0.0,100.0,36.54801027912049,100.0
1104066020006,436855774,37,100.0,100.0,1.199353139365928,100.0,29.020697894165608,98.80064686063407
1104066020007,3856575201,36,100.0,99.75171302254743,0.0,100.0,34.92141071387262,100.0
1104066020004,11236756283,27,100.0,98.67580278691966,0.0,100.0,30.859634192748217,100.0
1104066020005,3856575373,37,100.0,99.7584234813975,1.199353139365928,100.0,33.800648736266695,98.80064686063407
1104066020002,3856575251,41,100.0,99.34597576671032,0.0,100.0,32.39595853487044,100.0
1104066020003,3856575357,39,100.0,99.31243606243905,0.0,100.0,32.402747848763994,100.0
1104066020001,3856575173,37,100.0,100.0,3.5980594180977854,100.0,29.862392555581938,96.40194058190221
1104066020008,3856575391,41,100.0,99.78199192223678,0.0,100.0,35.06878716393687,100.0
1104066020101,3856575176,36,100.0,98.75856511273719,0.0,100.0,31.22846974654238,100.0
1104066030002,4179009475,43,79.06976744186046,75.53600859997746,0.0,100.0,37.26499002985257,100.0
1104066030001,2551966245,59,47.45762711864407,44.27618720416716,0.0,98.92636412112039,39.094991330142356,98.92636412112039
1104066030101,4179011715,55,54.54545454545454,51.29515229516644,0.0,100.0,39.00265772778847,100.0
1104067010001,2551966228,56,44.642857142857146,40.65253071951238,0.0,98.21428571428571,39.23709409428284,98.21428571428571
1104067010003,3854893920,63,50.79365079365079,46.39542433591967,0.0,100.0,39.36063672235339,100.0
1104067010002,2442109153,69,52.17391304347826,48.02860002861807,0.0,100.0,39.59721625925859,100.0
1104067010101,4652843025,64,57.8125,54.320964379573326,0.0,99.01024192415785,37.861387386407706,99.01024192415785
1104067010102,4652843026,64,59.375,55.46448010512213,0.0,98.4375,37.79209959295388,98.4375
1104067020002,4179264084,53,43.39622641509434,39.6859757331617,0.0,100.0,42.54008165263715,100.0
1104067020003,3785495802,51,41.17647058823529,37.67124267125793,0.0,100.0,40.04668477668557,100.0
1104067020001,3714679940,50,40.0,36.78220077221478,0.0,100.0,39.40747337504156,100.0
1104067020006,9561832599,43,30.23255813953488,28.36174463500859,0.0,100.0,41.34246201930282,100.0
1104067020004,3846729630,54,38.88888888888889,35.57839585618805,0.0,100.0,38.04540429617804,100.0
1104067020005,9561832600,41,41.46341463414634,38.84731770098762,0.0,100.0,40.65676015196788,100.0
1104067020101,4179264077,53,41.509433962264154,38.13647879687085,0.0,100.0,39.843275170082286,100.0
1104067030009,4179264057,48,77.08333333333334,70.75201540829298,0.0,100.0,42.76619895732119,100.0
1104067030012,4664731636,52,44.230769230769226,40.2772765897938,0.0,100.0,42.83985104753377,100.0
1104067030011,3846729642,52,100.0,92.26490570243936,0.0,100.0,43.76417576221202,100.0
1104067030007,4148031678,52,53.84615384615385,49.376988252007706,0.0,98.07692307692307,41.426891904727874,98.07692307692307
1104067030006,601728847,17,100.0,100.0,0.0,100.0,29.571505120876548,100.0
1104067030005,8502320521,39,97.43589743589743,89.87269412272704,0.0,100.0,43.56881030990941,100.0
1104067030004,4179264043,32,100.0,91.06166881170772,0.0,100.0,45.74993997601746,100.0
1104067030002,4179264026,46,95.65217391304348,87.87971201018064,0.0,100.0,43.63055227924033,100.0
1104067030001,8502320522,38,100.0,92.47298426249071,0.0,100.0,43.44946039037969,100.0
1104067030008,4179264034,47,100.0,91.82237784900919,0.0,100.0,44.46238864942803,100.0
1104067030010,3846729653,46,89.13043478260869,81.74659597488898,0.0,97.82608695652173,42.86673406168973,97.82608695652173
1104067030201,8502294693,43,97.67441860465115,92.26984625824187,0.0,97.67441860465115,39.96388624199679,97.67441860465115
1104067030401,4179264050,33,78.78787878787878,72.28727428730258,0.0,100.0,42.90891092370354,100.0
1104067030501,3846729644,39,82.05128205128204,75.1756426756726,0.0,100.0,42.90357141906285,100.0
1104067040006,4179349685,47,100.0,91.44202333035845,0.0,100.0,45.09277974221211,100.0
1104067040001,4179349666,49,95.91836734693877,87.70969584748667,0.0,100.0,44.68409215175015,100.0
1104067040002,4179354314,55,98.18181818181819,89.89354744358353,0.0,100.0,44.15778046429832,100.0
1104067040003,4179349663,41,95.1219512195122,86.8376442645096,0.0,100.0,44.10540926751538,100.0
1104067040004,4179265292,58,98.27586206896551,90.41629498960506,0.0,98.27586206896551,42.611782488085595,98.27586206896551
1104067040005,436823611,52,100.0,91.74923274926866,0.0,100.0,44.581484928097126,100.0
1104067040201,4179349663,41,95.1219512195122,86.8376442645096,0.0,100.0,44.10540926751538,100.0
1104068010004,3846108111,31,41.935483870967744,41.35881734269083,0.0,100.0,33.480361787934385,100.0
1104068010006,3846108095,46,41.30434782608695,39.36123235037124,0.0,100.0,36.336851469286664,100.0
1104068010001,4179132967,27,44.44444444444444,43.45129653463419,0.0,100.0,35.36836166086391,100.0
1104068010003,12866013678,34,41.17647058823529,40.38779430691538,0.0,100.0,32.38065482472246,100.0
1104068010002,3846108101,29,37.93103448275862,37.314597849083285,0.0,100.0,33.367608616759455,100.0
1104068010005,3846108094,34,38.23529411764706,36.65794155500724,0.0,100.0,35.54296381010098,100.0
1104068010101,3846108095,46,41.30434782608695,39.36123235037124,0.0,100.0,36.336851469286664,100.0
1104068010103,2006019923,37,35.13513513513514,33.68567602352017,0.0,100.0,36.21327637869287,100.0
1104068010102,436855717,44,25.0,23.577992765498955,0.0,100.0,37.031363975643224,100.0
1104068010104,3846108094,34,38.23529411764706,36.65794155500724,0.0,100.0,35.54296381010098,100.0
1104068010201,3846108093,52,36.53846153846153,33.78820578821775,0.0,100.0,37.45423000090449,100.0
1104068010203,3846108099,47,36.17021276595745,33.697908394727676,0.0,100.0,36.65817746868056,100.0
1104068010202,4670268514,44,45.45454545454545,43.6262504387584,0.0,100.0,35.79347339375731,100.0
1104068010301,5856100565,42,50.0,48.51027813528462,0.0,100.0,33.4237352242968,100.0
1104068020002,3846107070,46,32.608695652173914,30.471268628886627,0.0,100.0,37.00811407423308,100.0
1104068020001,3785500256,30,13.333333333333334,13.035388960390257,0.0,100.0,36.34974194919174,100.0
1104068020101,9584243076,30,16.666666666666664,16.368722293723586,0.0,95.77703220974017,29.89150696140121,95.77703220974017
1104068020301,3846107080,38,36.84210526315789,34.96035132878057,0.0,100.0,34.93313606008443,100.0
1104068030003,3856575402,62,37.096774193548384,34.93427471250993,0.0,100.0,36.30028233803791,100.0
1104068030002,3856575400,69,50.72463768115942,47.35657085658552,0.0,100.0,37.26203965087577,100.0
1104068030001,3856575427,65,52.307692307692314,49.14489819491197,0.0,100.0,39.20192169256294,100.0
1104068030101,3856575398,70,52.85714285714286,49.40950082737298,0.0,100.0,36.96164372405246,100.0
1104068040001,9579795294,50,30.0,27.854800514809853,0.0,100.0,42.24157914680055,100.0
1104069010009,10246831341,6,100.0,91.06166881170772,0.0,100.0,45.74993997601746,100.0
1104069010008,4177457006,21,23.809523809523807,23.3838889910337,0.0,100.0,40.70037640463495,100.0
1104069010006,4177453108,16,12.5,11.382708601463465,0.0,100.0,44.22180338389437,100.0
1104069010001,4177445754,14,14.285714285714285,13.647262057979122,0.0,100.0,36.631786962123286,100.0
1104069010003,5977768718,18,94.44444444444444,86.99583512086754,0.0,100.0,43.495216677437675,100.0
1104069010002,4177456383,16,12.5,11.382708601463465,0.0,100.0,44.22180338389437,100.0
1104069010005,7856245543,10,0.0,0.0,0.0,100.0,36.56451295387609,100.0
1104069010004,4177445701,9,100.0,91.06166881170772,0.0,100.0,45.74993997601746,100.0
1104069010007,4177457002,20,100.0,91.95550193053694,0.0,100.0,44.24828917066953,100.0
1104069010012,4177453109,16,12.5,11.941354300731732,0.0,100.0,43.26695385782366,100.0
1104069010011,4177456380,17,11.76470588235294,10.71313750725973,0.0,100.0,44.27924577500762,100.0
1104069010014,5978080087,16,25.0,23.882708601463463,0.0,100.0,41.52239563908954,100.0
1104069010013,436761711,1,100.0,100.0,0.0,100.0,39.339978012641744,100.0
1104069010010,4177445759,13,15.384615384615385,14.697051447054442,0.0,100.0,42.83319219614654,100.0
1104069010101,4177445735,12,8.333333333333332,7.588472400975642,0.0,100.0,38.13975003403039,100.0
1104069010102,2135106296,11,100.0,91.06166881170772,0.0,100.0,45.74993997601746,100.0
1104069010201,7856245589,16,6.25,5.691354300731732,0.0,100.0,36.07834244644285,100.0
1104069010202,7856245582,16,12.5,11.941354300731732,0.0,100.0,34.990979696186486,100.0
1104069020001,4177451183,28,96.42857142857143,92.27863194829287,0.0,100.0,39.53477024899691,100.0
1104069020004,5977768719,26,96.15384615384616,90.99711662213907,0.0,100.0,40.43684144445114,100.0
1104069020005,9994039375,29,96.55172413793103,96.55172413793103,0.0,96.55172413793103,32.40923836340074,96.55172413793103
1104069020002,4177453103,23,100.0,93.00478428742343,0.0,100.0,42.68626251099694,100.0
1104069020003,4177453123,23,100.0,93.00478428742343,0.0,100.0,42.68626251099694,100.0
1104070010004,3800707877,11,27.27272727272727,25.64757614758322,0.0,100.0,29.69754843232483,100.0
1104070010001,1859641598,1,100.0,100.0,0.0,100.0,29.571505120876548,100.0
1104070010003,9925220556,8,12.5,12.5,0.0,76.24580617978849,21.290378479369473,76.24580617978849
1104070010002,4946570018,7,100.0,100.0,0.0,100.0,31.65965412617099,100.0
1104070020025,3800707857,17,70.58823529411765,68.48509854393123,0.0,100.0,31.305703652327548,100.0
1104070020022,3832604888,16,68.75,67.63270860146346,0.0,100.0,29.75434046276304,100.0
1104070020023,3832604919,16,68.75,67.63270860146346,0.0,100.0,29.75434046276304,100.0
1104070020020,3800708038,16,81.25,79.5740629021952,0.0,100.0,29.863389126870434,100.0
1104070020021,3800707859,17,70.58823529411765,69.01088273147784,0.0,100.0,30.834361669220936,100.0
1104070020008,3800707835,17,70.58823529411765,69.01088273147784,0.0,100.0,30.834361669220936,100.0
1104070020009,3800707934,17,70.58823529411765,69.01088273147784,0.0,100.0,30.834361669220936,100.0
1104070020016,2135060915,11,81.81818181818183,81.81818181818183,0.0,100.0,26.553645587493403,100.0
1104070020017,3800707971,17,70.58823529411765,69.53666691902444,0.0,100.0,29.91249155080355,100.0
1104070020014,3800707930,28,82.14285714285714,79.90827434578406,0.0,100.0,33.809319852177744,100.0
1104070020015,2135060915,11,81.81818181818183,81.81818181818183,0.0,100.0,26.553645587493403,100.0
1104070020012,11898016217,16,68.75,67.63270860146346,0.0,100.0,30.28664063743525,100.0
1104070020013,4173472990,17,70.58823529411765,69.01088273147784,0.0,100.0,30.29222437061581,100.0
1104070020010,3800707974,17,70.58823529411765,69.01088273147784,0.0,100.0,30.834361669220936,100.0
1104070020011,3832604886,16,68.75,67.63270860146346,0.0,100.0,30.28664063743525,100.0
1104070020024,3832604892,15,80.0,78.21233376234154,0.0,100.0,30.18223198431723,100.0
1104070020019,2135060890,3,100.0,100.0,0.0,100.0,30.872270004019025,100.0
1104070020018,3832604953,7,57.14285714285714,54.589048231916486,0.0,100.0,35.05519933171831,100.0
1104070020001,3832604940,12,58.333333333333336,56.84361146861795,0.0,100.0,32.18399391856531,100.0
1104070020006,2460191651,4,50.0,45.53083440585386,0.0,100.0,42.82735473581393,100.0
1104070020007,3832604884,15,80.0,77.6164450164554,0.0,100.0,31.98747259943813,100.0
1104070020004,3832604882,17,70.58823529411765,68.48509854393123,0.0,100.0,32.5638200146979,100.0
1104070020005,4173480350,17,70.58823529411765,68.48509854393123,0.0,100.0,32.5638200146979,100.0
1104070020002,3800707905,25,100.0,96.0671342771514,0.0,100.0,33.59430367569375,100.0
1104070020003,6856237218,6,83.33333333333334,83.33333333333334,0.0,100.0,25.66133631313036,100.0
1104070020301,3800707960,16,68.75,67.63270860146346,0.0,100.0,30.28664063743525,100.0
1104071010001,3832952799,55,49.09090909090909,47.30324285325064,0.0,100.0,36.256949541489654,100.0
1104071010002,9482027331,55,56.36363636363636,52.78830388831945,0.0,100.0,35.01365475956611,100.0
1104071010201,3832952799,55,49.09090909090909,47.30324285325064,0.0,100.0,36.256949541489654,100.0
1104071010303,8113837637,34,17.647058823529413,16.595490448436202,0.0,100.0,29.63727065796889,100.0
1104071010302,9739851483,42,35.714285714285715,33.58611162183517,0.0,96.9835944355287,29.39877864415255,96.9835944355287
1104071010305,9740314297,37,27.027027027027028,25.094414878207076,0.0,96.5759720619515,29.79843702933742,96.5759720619515
1104071010304,9739851477,45,42.22222222222222,39.64003765671556,0.0,97.18468813982678,30.239182644943707,97.18468813982678
1104071010307,9740314286,39,33.33333333333333,31.04145354146351,0.0,96.75156323826167,29.81964189809444,96.75156323826167
1104071010306,9740314274,49,48.97959183673469,46.243368003583996,0.0,97.41450951616744,29.77690262165111,97.41450951616744
1104071010301,9740314272,45,48.888888888888886,46.108074741420175,0.0,97.18468813982678,30.10024292181836,97.18468813982678
1104071020001,2135148783,27,14.814814814814813,13.490617601734476,0.0,100.0,29.139123815333512,100.0
1104071020002,8591832213,33,36.36363636363637,35.55106080106434,0.0,86.56328430371875,21.02315919420205,86.56328430371875
1104071020003,6040902785,23,21.73913043478261,20.961884244496325,0.0,79.12751734246156,20.233493178785434,79.12751734246156
1104071020103,8442360794,23,13.043478260869565,11.877608975440136,0.0,80.72123400098776,22.839951840254503,80.72123400098776
1104071020101,7301136002,23,17.391304347826086,16.225435062396656,0.0,80.72123400098776,21.775327830794698,80.72123400098776
1104071020106,9214740288,23,17.391304347826086,16.225435062396656,0.0,80.72123400098776,21.775327830794698,80.72123400098776
1104071020104,8357189273,24,20.833333333333336,19.7160419347968,0.0,81.52451591761327,21.349141557098932,81.52451591761327
1104071020105,6040903182,22,18.181818181818183,17.369242619246158,0.0,79.8449264555781,20.318906743524952,79.8449264555781
1104071020102,8442364517,25,16.0,14.927400257404926,0.0,82.26353528090874,22.89947813491266,82.26353528090874
1104071020204,6040903189,32,21.875,20.478385751829332,0.0,86.14338693820996,25.306590498021265,86.14338693820996
1104071020205,8615050366,30,30.0,29.106166881170772,0.0,85.21961273409062,21.359460765116,85.21961273409062
1104071020202,8591866823,31,32.25806451612903,31.39306472371365,0.0,100.0,24.756764393970126,100.0
1104071020203,6040903176,32,15.625,14.507708601463465,0.0,84.99790308989424,26.012482211655257,84.99790308989424
1104071020201,8615050346,38,47.368421052631575,46.89798256903725,0.0,88.33127321112418,20.970047169013345,88.33127321112418
1104071020208,6040903221,29,31.03448275862069,29.801609491270032,0.0,84.70994420767994,21.448620452473158,84.70994420767994
1104071020206,6040903169,29,20.689655172413794,19.7650002219008,0.0,84.70994420767994,23.066722812857535,84.70994420767994
1104071020207,6040903219,33,30.303030303030305,29.490454740458276,0.0,86.56328430371875,22.324984814801432,86.56328430371875
1104071030001,8449830059,29,10.344827586206897,9.728390952531567,0.0,91.26282526153139,26.85412242614536,91.26282526153139
1104071040002,1717107900,69,60.86956521739131,57.24241632938865,0.0,100.0,34.102805298328605,100.0
1104071040003,9482859388,71,56.33802816901409,54.323756351934136,0.0,100.0,32.61608338746199,100.0
1104071040008,9481699343,60,50.0,47.61644501645539,0.0,100.0,37.58712845472461,100.0
1104071040009,1717108823,77,67.53246753246754,63.81783638928113,0.0,100.0,34.20610096525203,100.0
1104071040010,9525455020,70,100.0,93.61547772264836,0.0,100.0,40.07119521202455,100.0
1104071040011,4200572789,80,65.0,62.318500643512316,0.0,100.0,30.75696089777996,100.0
1104071040004,9610818527,78,60.256410256410255,58.537500412507896,0.0,100.0,32.26980007566108,100.0
1104071040005,1717101777,66,53.03030303030303,49.78000078001493,0.0,100.0,34.56608764183445,100.0
1104071040006,9522228571,70,54.285714285714285,51.093453147038474,0.0,100.0,35.29853942581147,100.0
1104071040007,1717099678,64,48.4375,46.901224327012265,0.0,100.0,35.379059095043054,100.0
1104071040001,9663278533,83,65.06024096385542,62.26028179643856,0.5346513994763776,100.0,30.895382832968632,99.46534860052363
1104071040301,9660991666,74,62.16216216216216,58.78009090172724,0.0,100.0,32.3782235632969,100.0
1104071040302,1717103349,76,63.1578947368421,60.100044593478955,0.0,100.0,32.12244864575659,100.0
1104072010013,4634839671,80,86.25,80.32835558775636,0.0,100.0,40.92235454378608,100.0
1104072010012,2718296805,78,91.02564102564102,85.86891149393394,0.0,100.0,39.772072665858616,100.0
1104072010015,3848968239,81,86.41975308641975,80.46086562755823,0.0,100.0,40.976581572137135,100.0
1104072010014,3848967999,78,100.0,94.04111254113849,0.0,100.0,39.72748555571111,100.0
1104072010017,3848968218,82,86.58536585365853,81.13516390957787,0.0,100.0,40.259224005234415,100.0
1104072010016,4634839671,80,86.25,80.32835558775636,0.0,100.0,40.92235454378608,100.0
1104072010009,3807096512,82,90.2439024390244,86.973781272576,0.0,100.0,35.694155994599974,100.0
1104072010008,3848968635,78,85.8974358974359,79.82395444898088,0.0,100.0,41.347988786709955,100.0
1104072010001,3848968008,80,87.5,82.80737612614655,0.0,100.0,38.10124358845276,100.0
1104072010002,3848967848,82,95.1219512195122,89.99876139207637,0.0,100.0,37.14592117117897,100.0
1104072010003,3848967796,84,88.09523809523809,83.30684638722437,0.0,100.0,38.65574361045037,100.0
1104072010004,3848968382,76,100.0,93.1786419878822,0.0,100.0,41.81578013386939,100.0
1104072010005,4200916204,85,85.88235294117646,80.83482474072906,0.0,100.0,39.218776404846636,100.0
1104072010006,3848967772,80,88.75,83.7221887065856,0.0,100.0,38.86778394564396,100.0
1104072010007,3848968165,86,87.20930232558139,82.74013673143526,0.0,100.0,38.33103278792118,100.0
1104072010011,3848967988,80,87.5,82.6956469862929,0.0,100.0,38.42541992358803,100.0
1104072010010,3848967853,74,100.0,93.83979877563641,0.0,100.0,40.09374259217316,100.0
1104072010101,4200916232,77,85.71428571428571,81.0709967853027,0.0,97.53203181088712,37.31351275933547,97.53203181088712
1104072010103,3833145732,92,100.0,95.43367863206808,0.0,100.0,37.21931097960029,100.0
1104072010102,8200709456,70,87.14285714285714,82.41831065761693,0.0,100.0,37.68703407797679,100.0
1104072010104,4200916232,77,85.71428571428571,81.0709967853027,0.0,97.53203181088712,37.31351275933547,97.53203181088712
1104072010202,4200916228,86,86.04651162790698,81.26554378300645,0.0,97.79030755160824,37.54923796224382,97.79030755160824
1104072010201,8200709454,78,85.8974358974359,80.74070636572881,0.0,97.56367242869626,37.96526146840808,97.56367242869626
1104072010301,8200709454,78,85.8974358974359,80.74070636572881,0.0,97.56367242869626,37.96526146840808,97.56367242869626
1104072010302,2718296829,78,85.8974358974359,79.82395444898088,0.0,100.0,41.54760617752608,100.0
1104072010401,3848967982,68,88.23529411764706,82.84600619529436,0.0,100.0,40.01260440507472,100.0
1104072010402,3848968168,81,87.65432098765432,82.02648283206288,0.0,100.0,40.074181227021256,100.0
1104072010501,4200916245,85,89.41176470588236,84.78486385547224,0.0,100.0,38.66338373781657,100.0
1104072010502,3848968218,82,86.58536585365853,81.13516390957787,0.0,100.0,40.259224005234415,100.0
1104072020005,3849035213,69,82.6086956521739,77.55659541531305,0.0,100.0,39.53335662490715,100.0
1104072020002,8213963905,28,71.42857142857143,68.87476251763078,0.0,90.95078330658609,30.581822453848094,90.95078330658609
1104072020003,3849035302,71,92.95774647887323,86.78903903906588,0.0,100.0,41.19902370971639,100.0
1104072020001,3849034901,64,84.375,79.3471887065856,0.0,100.0,39.12532232743394,100.0
1104072020103,8213964138,46,76.08695652173914,70.84054473730671,0.0,100.0,36.24324604346763,100.0
1104072020101,3807096556,64,82.8125,79.32096437957333,0.0,100.0,36.19890702674643,100.0
1104072020106,8213963933,38,76.31578947368422,72.78750084672674,0.0,93.33215612064238,31.86069700506871,93.33215612064238
1104072020107,8213963917,29,72.41379310344827,69.94804656874695,0.0,91.26282526153139,30.77861473498181,91.26282526153139
1104072020104,8213963906,24,70.83333333333334,68.22632007008143,0.0,89.44258052435045,30.446900531208566,89.44258052435045
1104072020105,8213963921,34,76.47058823529412,73.05299101624118,0.0,91.46960145406788,31.60839633939345,91.46960145406788
1104072020102,8213963941,41,78.04878048780488,74.77865932135649,0.0,93.82004713620513,31.749082520666416,93.82004713620513
1104072020201,8213964282,48,85.41666666666666,79.08534874162629,0.0,100.0,40.31130084542703,100.0
1104072020402,8212389294,71,85.91549295774648,80.75392142647911,0.0,100.0,39.37374530389309,100.0
1104072020403,8481463893,49,79.59183673469387,75.03146367944271,0.0,98.70725475808374,38.89494476469167,98.70725475808374
1104072020401,8481463891,59,84.7457627118644,79.44336285440288,0.0,98.92636412112039,39.58977988482052,98.92636412112039
1104072020404,8481463893,49,79.59183673469387,75.03146367944271,0.0,98.70725475808374,38.89494476469167,98.70725475808374
1104073020002,3807095139,26,38.46153846153847,35.36750074251421,0.0,100.0,41.81724213347087,100.0
1104073020003,3851468298,61,77.04918032786885,74.70470001618563,0.0,98.36065573770492,36.55797354465862,98.36065573770492
1104073020102,8213963805,30,46.666666666666664,43.6872229372359,0.0,97.88851610487009,38.971368776416874,97.88851610487009
1104073020103,8213963840,24,58.333333333333336,53.864167739187195,0.0,97.36064513108761,39.412447023667994,97.36064513108761
1104073020101,8213963833,29,44.827586206896555,41.74540303851991,0.0,97.81570631538285,39.35875011150164,97.81570631538285
1104073020202,4634187272,46,89.13043478260869,84.46695764089097,0.0,93.69492281387626,35.278198440543356,93.69492281387626
1104073020203,8213959286,31,83.87096774193549,77.52763593088935,0.0,91.82651395433582,37.896598044506916,91.82651395433582
1104073020201,8213959288,30,83.33333333333334,77.37444587447183,0.0,91.55406441948035,36.67465973869631,91.55406441948035
