집계구코드,residential_pop,lon,lat,a_classic,a_thermal_h10,a_thermal_h13,a_thermal_h14,aal_h10,tarr_h10,aal_h13,tarr_h13,aal_h14,tarr_h14,category
1104073020606,1046.7,127.01313533590526,37.54457700185028,133.1857,133.1857,71.8064,2.9977,0.0,0.0,61.3793,46.09,130.188,97.75,moderate
1104073020607,1210.0,127.0141014001911,37.54474582815088,133.1857,133.1857,71.8064,2.9977,0.0,0.0,61.3793,46.09,130.188,97.75,moderate
1104073020604,10.3,127.01448730238222,37.546452679136515,153.7421,153.7421,80.5283,2.9973,0.0,0.0,73.2138,47.62,150.7448,98.05,moderate
1104073020605,1133.9,127.01457495003342,37.54434177149316,159.7007,159.7007,87.2079,9.8833,0.0,0.0,72.4928,45.39,149.8174,93.81,moderate
1104073020602,299.9,127.01400974824688,37.54591338213846,153.7421,153.7421,80.5283,2.9973,0.0,0.0,73.2138,47.62,150.7448,98.05,moderate
1104073020603,283.5,127.0148409836836,37.54533202423352,168.9175,168.9175,89.9804,2.9961,0.0,0.0,78.9371,46.73,165.9214,98.23,moderate
1104073020601,597.6,127.01346544336582,37.54547689444136,134.2754,134.2754,68.2087,2.9811,0.0,0.0,66.0667,49.2,131.2943,97.78,moderate
1104073020608,4.6,127.01245766816326,37.54511097823661,114.9186,114.9186,0.0,0.0,0.0,0.0,114.9186,100.0,114.9186,100.0,thermal_prone
1104073020609,215.2,127.01525408244862,37.5454454561545,168.9175,168.9175,89.9804,2.9961,0.0,0.0,78.9371,46.73,165.9214,98.23,moderate
1104073030003,1247.8,127.01230846196776,37.541346878890906,109.746,109.746,55.0605,0.0,0.0,0.0,54.6855,49.83,109.746,100.0,thermal_prone
1104073030002,1430.7,127.01574278638682,37.541806705858875,147.6217,147.6217,71.7812,6.9668,0.0,0.0,75.8405,51.37,140.6549,95.28,moderate
1104073030001,213.7,127.01547659850372,37.543332302368675,154.9553,154.9553,85.7205,9.9048,0.0,0.0,69.2348,44.68,145.0505,93.61,moderate
1104073030203,1339.5,127.01247624565808,37.539807534639394,95.575,95.575,54.0304,2.9792,0.0,0.0,41.5446,43.47,92.5958,96.88,moderate
1104073030202,353.0,127.01461245822112,37.54019886082889,80.1965,80.1965,41.8969,2.9279,0.0,0.0,38.2996,47.76,77.2686,96.35,moderate
1104073030201,292.5,127.01426553750603,37.53925670040746,70.5553,70.5553,40.67,2.8837,0.0,0.0,29.8853,42.36,67.6716,95.91,moderate
1104073030306,2.0,127.01379482499458,37.54252654032367,128.0031,128.0031,66.7092,9.9302,0.0,0.0,61.2939,47.88,118.0729,92.24,moderate
1104073030305,80.6,127.0133503163837,37.541886950192215,124.59,124.59,64.1789,9.9002,0.0,0.0,60.4111,48.49,114.6898,92.05,moderate
1104073030304,6.3,127.01459648183096,37.54269950250645,144.1596,144.1596,76.4946,9.9245,0.0,0.0,67.665,46.94,134.2351,93.12,moderate
1104073030303,308.0,127.01431555857344,37.54181172576742,126.1804,126.1804,65.2552,9.9353,0.0,0.0,60.9252,48.28,116.2451,92.13,moderate
1104073030302,1061.4,127.01270124538668,37.54221834216868,124.3425,124.3425,64.0683,9.8813,0.0,0.0,60.2742,48.47,114.4612,92.05,moderate
1104073030301,152.7,127.01367218385238,37.541030702373774,113.4309,113.4309,58.5563,9.8453,0.0,0.0,54.8746,48.38,103.5856,91.32,moderate
1104073030307,6.0,127.01486824741797,37.543069887908835,144.1596,144.1596,76.4946,9.9245,0.0,0.0,67.665,46.94,134.2351,93.12,moderate
1104073030604,184.5,127.01585175684762,37.540663665463825,130.5116,130.5116,62.96,6.9256,0.0,0.0,67.5516,51.76,123.586,94.69,moderate
1104073030603,311.5,127.01674796261264,37.540652227531055,138.0862,138.0862,63.3339,6.9386,0.0,0.0,74.7523,54.13,131.1476,94.98,moderate
1104073030602,563.6,127.01576241003038,37.53975929801792,121.734,121.734,60.1673,6.8976,0.0,0.0,61.5667,50.57,114.8364,94.33,moderate
1104073030601,820.5,127.0182752114532,37.53743807501212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_access
1104073040001,3098.6,127.02658136781648,37.5391611911968,25.8081,25.8081,0.0,0.0,0.0,0.0,25.8081,100.0,25.8081,100.0,thermal_prone
1104073040201,84.6,127.0190953570288,37.54173708579417,172.5901,172.5901,0.0,0.0,0.0,0.0,172.5901,100.0,172.5901,100.0,thermal_prone
1104073040202,7.5,127.01962916236866,37.54225964920921,172.5901,172.5901,0.0,0.0,0.0,0.0,172.5901,100.0,172.5901,100.0,thermal_prone
1104073040301,554.3,127.01924215082369,37.54326413081144,132.1558,132.1558,91.4506,1.972,0.0,0.0,40.7052,30.8,130.1838,98.51,moderate
1104073040302,801.5,127.01817200290122,37.543295311244336,137.1251,137.1251,93.6185,1.9774,0.0,0.0,43.5066,31.73,135.1477,98.56,moderate
1104073040303,121.2,127.01927844508768,37.544193866125966,123.1243,123.1243,86.3122,1.9541,0.0,0.0,36.8121,29.9,121.1702,98.41,moderate
1104073040501,621.7,127.01804002494868,37.54251438009539,155.5601,155.5601,0.0,0.0,0.0,0.0,155.5601,100.0,155.5601,100.0,thermal_prone
1104073040502,79.1,127.0183954895432,37.5422472107237,155.5601,155.5601,0.0,0.0,0.0,0.0,155.5601,100.0,155.5601,100.0,thermal_prone
1104059030206,1199.5,127.0254085813003,37.55357493446358,232.2464,232.2464,158.5793,37.3926,0.0,0.0,73.6671,31.72,194.8538,83.9,moderate
1104072020405,461.7,127.01858203098844,37.556450810054955,201.6123,201.6123,2.0,2.0,0.0,0.0,199.6123,99.01,199.6123,99.01,moderate
1104073020204,4054.1,127.01147494246833,37.54633893218001,121.7768,121.7768,60.5869,2.9555,0.0,0.0,61.1899,50.25,118.8213,97.57,moderate
