집계구코드,tarr,classic_cnt,thermal_cnt,lost_cnt,mean_svf,mean_canopy,mean_bld_H,hw_ratio,hot_link_ratio,n_links
1104066020004,100.0,27,0,27,0.6783964601769912,0.0041026548672566,8.136283185840707,2.0206283185840705,0.6194690265486725,204
1104066020005,100.0,37,0,37,0.5028333333333334,0.0,9.233333333333333,1.728,0.0833333333333333,24
1104066020002,100.0,41,0,41,0.46265,0.0,14.9,2.0742000000000003,0.0,14
1104066020003,100.0,39,0,39,0.5194782608695653,0.0,9.908695652173911,1.682173913043478,0.1739130434782608,46
1104066020001,100.0,37,0,37,0.5588210526315789,0.0,8.631578947368421,1.6098947368421053,0.5263157894736842,38
1104066020008,100.0,41,0,41,0.5597590909090909,0.0,9.78181818181818,1.5566818181818185,0.2272727272727272,44
1104066020101,100.0,36,0,36,0.45156,0.0,16.3,2.0431999999999997,0.0,10
1104066030002,79.07,43,9,34,0.618925,0.0014375,10.425,1.36375,0.5,32
1104066030001,47.46,59,31,28,0.4842666666666666,0.0017861111111111,12.752777777777776,2.04875,0.1944444444444444,72
1104066030101,54.55,55,25,30,0.3096,0.0,18.4,3.067,0.0,2
1104067010001,44.64,56,31,25,0.63408125,0.0010375,10.375,1.3225,0.625,32
1104067010003,50.79,63,31,32,0.53885,0.0,9.8,1.6335,0.25,8
1104067010002,52.17,69,33,36,0.56465,0.0,9.01,1.5016,0.6,20
1104067010101,57.81,64,27,37,0.3638999999999999,0.0,17.166666666666668,4.111,0.3333333333333333,6
1104067010102,59.38,64,26,38,0.5767,0.0,8.5,1.417,0.0,2
1104067020002,43.4,53,30,23,0.6164999999999999,0.0,8.788235294117648,1.313235294117647,0.7647058823529411,34
1104067020003,41.18,51,30,21,0.5141666666666667,0.0,11.022222222222222,1.8073333333333332,0.3333333333333333,18
1104067020001,40.0,50,30,20,0.562725,0.0,9.425,1.57075,0.75,8
1104067020006,30.23,43,30,13,0.5497647058823529,0.0,9.052941176470588,1.8015,0.4411764705882353,68
1104067020004,38.89,54,33,21,0.48616,0.0,12.233333333333333,1.9308666666666667,0.2666666666666666,30
1104067020005,41.46,41,24,17,0.60352,0.0,7.98,1.3302,0.4,10
1104067020101,41.51,53,31,22,0.3961,0.0,13.9,2.317,0.0,2
1104067030009,77.08,48,11,37,0.72775,0.0,7.941666666666666,0.9556666666666668,1.0,24
1104067030012,44.23,52,29,23,0.67144,0.0,8.193333333333333,1.1446,0.6666666666666666,30
1104067030011,100.0,52,0,52,0.73132,0.0,7.789999999999999,0.9457,1.0,20
1104067030007,53.85,52,24,28,0.7044142857142857,0.0002047619047619,7.171428571428571,1.019047619047619,1.0,42
1104067030006,100.0,17,0,17,0.72917,0.115725,5.035,0.95405,0.55,40
1104067030005,97.44,39,1,38,0.5454705882352942,0.0,10.058823529411764,1.7957058823529413,0.5294117647058824,34
1104067030004,100.0,32,0,32,0.666,0.0,6.75,1.1248333333333334,1.0,12
1104067030002,95.65,46,2,44,0.6089615384615384,0.0123538461538461,10.569230769230767,1.5546923076923078,0.6153846153846154,26
1104067030001,100.0,38,0,38,0.6336083333333333,0.03,7.141666666666667,1.27525,0.6666666666666666,24
1104067030008,100.0,47,0,47,0.6477727272727273,0.0,7.0636363636363635,1.1772727272727277,1.0,22
1104067030010,89.13,46,5,41,0.6071375,0.0,7.95,1.325,0.625,16
1104067030201,97.67,43,1,42,0.5255,0.0,9.7,1.617,0.0,2
1104067030401,78.79,33,7,26,0.3062,0.0,15.5,3.1,0.0,2
1104067030501,82.05,39,7,32,0.4363,0.0,12.4,2.067,0.0,2
1104067040006,100.0,47,0,47,0.68096,0.00231,7.01,1.0844999999999998,0.9,20
1104067040001,95.92,49,2,47,0.6516000000000001,0.0,6.966666666666666,1.161,1.0,6
1104067040002,98.18,55,1,54,0.6530578947368421,0.0001157894736842,6.9526315789473685,1.169894736842105,0.8947368421052632,38
1104067040003,95.12,41,2,39,0.5598875,0.0,9.3875,1.5645,0.5,16
1104067040004,98.28,58,1,57,0.6429,0.0,7.690909090909091,1.2013636363636364,0.8181818181818182,22
1104067040005,100.0,52,0,52,0.7321454545454545,0.0004636363636363,5.95,0.9316363636363636,1.0,44
1104067040201,95.12,41,2,39,0.4384,0.0,12.3,2.05,0.0,2
1104068010004,41.94,31,18,13,0.5965454545454546,0.0,9.581818181818182,1.4589090909090907,0.3636363636363636,22
1104068010001,44.44,27,15,12,0.5931785714285714,0.0,11.078571428571427,1.4690714285714286,0.2857142857142857,28
1104068010003,41.18,34,20,14,0.5084,0.0,10.7,1.7832857142857144,0.1428571428571428,14
1104068010002,37.93,29,18,11,0.4385044444444445,0.0,15.775555555555554,2.8109777777777776,0.2666666666666666,90
1104068010005,38.24,34,21,13,0.5137076923076923,0.0008923076923076,12.992307692307692,2.1714615384615383,0.5384615384615384,26
1104068010101,41.3,46,27,19,0.2383,0.0,22.4,4.1,0.0,4
1104068010201,36.54,52,33,19,0.153,0.0,36.4,7.279999999999999,0.0,4
1104068010203,36.17,47,30,17,0.0859,0.0,58.0,11.6,0.0,2
1104068010202,45.45,44,24,20,0.2664999999999999,0.0,16.35,4.1579999999999995,0.0,4
1104068010301,50.0,42,21,21,0.37805,0.0,16.4,2.7335000000000003,0.0,4
1104068020002,32.61,46,31,15,0.3917070707070707,0.0,15.924242424242424,3.535929292929293,0.2222222222222222,198
1104068020001,13.33,30,26,4,0.296505325443787,5.917159763313609e-06,28.62544378698225,7.1618224852071,0.1479289940828402,332
1104068020101,16.67,30,25,5,0.1599,0.0,45.95,10.7285,0.0,8
1104068030003,37.1,62,39,23,0.4105812499999999,0.0,13.179166666666667,2.998375,0.1666666666666666,96
1104068030002,50.72,69,34,35,0.4731866666666667,0.0,11.973333333333333,1.9954666666666667,0.2,30
1104068030001,52.31,65,31,34,0.6214090909090909,0.0,7.890909090909091,1.2636363636363637,1.0,22
1104068030101,52.86,70,33,37,0.28535,0.0,20.3,3.383,0.0,4
1104068040001,30.0,50,35,15,0.5075717948717949,0.0004076923076923,11.087179487179489,2.2535897435897434,0.4102564102564102,156
1104069010009,100.0,6,0,6,0.637515625,0.0,7.690625,1.2625625,0.75,64
1104069010008,23.81,21,16,5,0.60908,0.0,7.85,1.3083,0.7,20
1104069010006,12.5,16,14,2,0.6303714285714286,0.0,7.4,1.233285714285714,1.0,14
1104069010001,14.29,14,12,2,0.58604,0.0,8.620000000000001,1.5388,0.6,10
1104069010003,94.44,18,1,17,0.5830846153846154,0.0,7.1461538461538465,1.5812307692307692,0.8461538461538461,26
1104069010002,12.5,16,14,2,0.5649777777777778,0.0,9.051851851851852,1.655888888888889,0.4814814814814814,54
1104069010005,0.0,10,10,0,0.5529608695652174,0.0,9.078260869565218,1.798434782608696,0.5217391304347826,46
1104069010004,100.0,9,0,9,0.6257,0.0,7.393333333333333,1.3594666666666666,0.7333333333333333,30
1104069010007,100.0,20,0,20,0.5854199999999999,0.0,9.126666666666669,1.6469333333333334,0.6,30
1104069010012,12.5,16,14,2,0.5726736842105263,0.0,8.68421052631579,1.4473684210526316,0.4736842105263157,38
1104069010011,11.76,17,15,2,0.6395714285714286,0.0,7.414285714285714,1.3058571428571428,0.8571428571428571,14
1104069010014,25.0,16,12,4,0.5424,0.0,7.9,1.85,0.6,10
1104069010013,100.0,1,0,1,0.58526,0.0,6.94,1.4902000000000002,0.6,10
1104069010010,15.38,13,11,2,0.5126833333333333,0.0,11.38888888888889,2.151555555555555,0.3888888888888889,36
1104069010101,8.33,12,11,1,0.4172,0.0,13.1,2.183,0.0,2
1104069010102,100.0,11,0,11,0.4167,0.0,13.1,2.183,0.0,2
1104069010201,6.25,16,15,1,0.41295,0.0,17.8,3.415,0.5,4
1104069010202,12.5,16,14,2,0.3943,0.0,14.05,2.3415,0.0,4
1104069020001,96.43,28,1,27,0.5371,0.0,9.48235294117647,1.9254705882352945,0.2352941176470588,34
1104069020004,96.15,26,1,25,0.5912111111111111,0.0,7.811111111111111,1.4499444444444445,0.7777777777777778,36
1104069020005,96.55,29,1,28,0.7669636363636364,0.000840909090909,6.140909090909091,0.8835909090909091,0.7272727272727273,44
1104069020002,100.0,23,0,23,0.6423333333333333,0.0,7.188888888888889,1.1981666666666666,0.9444444444444444,36
1104069020003,100.0,23,0,23,0.642230303030303,0.0,7.842424242424243,1.3394848484848485,0.7878787878787878,66
1104070010004,27.27,11,8,3,0.5395092307692307,0.0110646153846153,10.663076923076924,2.304307692307692,0.3538461538461538,127
1104070010001,100.0,1,0,1,0.3751818181818181,0.0,28.9,6.360636363636363,0.2727272727272727,22
1104070010003,12.5,8,7,1,0.388908,0.04444,17.656,3.41516,0.16,50
1104070010002,100.0,7,0,7,0.8412252491694352,0.002131561461794,4.640199335548173,0.884468438538206,0.840531561461794,557
1104070020025,70.59,17,5,12,0.5662111111111111,0.0285222222222222,8.722222222222221,1.4807777777777775,0.4444444444444444,18
1104070020022,68.75,16,5,11,0.5755772727272727,0.0,8.55909090909091,1.4364545454545454,0.5,41
1104070020023,68.75,16,5,11,0.5850166666666666,0.0,8.333333333333334,1.389,0.6666666666666666,12
1104070020020,81.25,16,3,13,0.56965,0.0,8.785714285714286,1.464357142857143,0.5,25
1104070020021,70.59,17,5,12,0.6069615384615384,0.0,7.923076923076923,1.3204615384615386,0.6153846153846154,26
1104070020008,70.59,17,5,12,0.6205909090909091,0.0007818181818181,7.636363636363637,1.2727272727272727,0.7272727272727273,22
1104070020009,70.59,17,5,12,0.60609,0.0,8.02,1.3366,0.7,20
1104070020017,70.59,17,5,12,0.4561125,0.0040875,11.325,2.25125,0.0,16
1104070020014,82.14,28,5,23,0.59253,0.0,8.209999999999999,1.3683,0.6,20
1104070020015,81.82,11,2,9,0.7313000000000001,0.0,5.75,0.9585,0.5,4
1104070020012,68.75,16,5,11,0.6114125,0.0,9.495833333333334,1.7251666666666663,0.6666666666666666,48
1104070020013,70.59,17,5,12,0.5563727272727272,0.0016454545454545,9.054545454545456,1.509,0.2727272727272727,22
1104070020010,70.59,17,5,12,0.5607285714285715,0.0,8.985714285714286,1.4975714285714286,0.5714285714285714,14
1104070020011,68.75,16,5,11,0.53128,0.0,9.28,1.7765999999999995,0.3,20
1104070020024,80.0,15,3,12,0.8140000000000001,0.0,3.7,0.6165,1.0,4
1104070020019,100.0,3,0,3,0.8813875000000001,0.0,8.0,2.4541666666666666,0.9166666666666666,90
1104070020018,57.14,7,3,4,0.7789933333333334,0.0,3.893333333333333,0.7744666666666666,0.9333333333333332,30
1104070020006,50.0,4,2,2,1.0,0.0,0.0,0.0,1.0,2
1104070020007,80.0,15,3,12,0.60481,0.0,7.93,1.3216,0.8,20
1104070020004,70.59,17,5,12,0.582525,0.0,8.45,1.40825,0.75,8
1104070020005,70.59,17,5,12,0.5988249999999999,0.0,8.1,1.35,0.75,8
1104070020002,100.0,25,0,25,0.6533111111111112,0.0073555555555555,7.0,1.1665555555555556,0.8888888888888888,18
1104070020003,83.33,6,1,5,0.7412423076923077,0.0013576923076923,4.957692307692308,0.9173461538461538,0.7307692307692307,52
1104070020301,68.75,16,5,11,0.3828666666666667,0.0175666666666666,15.6,2.6,0.0,6
1104071010001,49.09,55,28,27,0.5608793103448275,0.0,7.448275862068965,1.7345172413793104,0.4137931034482758,58
1104071010002,56.36,55,24,31,0.4499863636363636,0.0,10.181818181818182,2.2047727272727276,0.1363636363636363,44
1104071010201,49.09,55,28,27,0.5536,0.0,9.05,1.5085,0.5,4
1104071010303,17.65,34,28,6,0.2775,0.0,20.727272727272727,6.278363636363636,0.0909090909090909,22
1104071010302,35.71,42,27,15,0.1670916666666666,0.0,43.1,8.008333333333333,0.0,24
1104071010305,27.03,37,27,10,0.074225,0.0,54.75,14.63125,0.0,32
1104071010304,42.22,45,26,19,0.14,0.0,47.06842105263158,8.468473684210528,0.0,38
1104071010307,33.33,39,26,13,0.4583166666666667,0.0,15.416666666666666,2.720333333333333,0.25,24
1104071010306,48.98,49,25,24,0.39225,0.0,15.75,2.625,0.0,4
1104071010301,48.89,45,23,22,0.1674666666666666,0.0,38.86666666666667,6.477666666666667,0.0,6
1104071020001,14.81,27,23,4,0.2900260869565217,0.0,36.16086956521739,8.40795652173913,0.1739130434782608,46
1104071020002,36.36,33,21,12,0.415525,0.0,10.875,3.298,0.25,16
1104071020003,21.74,23,18,5,0.30588,0.0,16.02,3.82,0.0,20
1104071020103,13.04,23,20,3,0.1791307692307692,0.0,28.37692307692307,7.258461538461538,0.0,26
1104071020106,17.39,23,19,4,0.05425,0.0,56.275,18.75825,0.0,8
1104071020104,20.83,24,19,5,0.1489954545454545,0.0,22.936363636363637,7.521863636363636,0.0,38
1104071020105,18.18,22,18,4,0.2502,0.0,21.0,5.833,0.0,4
1104071020102,16.0,25,21,4,0.10542,0.0,34.06,10.4626,0.0,10
1104071020204,21.88,32,25,7,0.0696555555555555,0.0,56.72222222222222,15.41111111111111,0.0,18
1104071020205,30.0,30,21,9,0.177375,0.0,53.599999999999994,14.37175,0.0,8
1104071020202,32.26,31,21,10,0.14729375,0.0,41.96875,13.591125,0.0625,26
1104071020203,15.62,32,27,5,0.2139666666666666,0.0,35.5,6.45,0.0,6
1104071020201,47.37,38,20,18,0.4863,0.0,34.48125,9.6233125,0.5,32
1104071020208,31.03,29,20,9,0.2018733333333333,0.0,23.233333333333334,6.456766666666667,0.0666666666666666,54
1104071020206,20.69,29,23,6,0.1678777777777777,0.0,29.255555555555556,7.268111111111111,0.0,36
1104071020207,30.3,33,23,10,0.2602142857142857,0.0,52.0,8.166714285714287,0.1428571428571428,14
1104071030001,10.34,29,26,3,0.1665975609756097,0.0004271777003484,42.018118466898954,12.675979094076654,0.0905923344947735,546
1104071040002,60.87,69,27,42,0.4687088888888888,0.0,9.92,2.123422222222222,0.2,90
1104071040003,56.34,71,31,40,0.4825842105263158,0.0,10.842105263157896,2.547578947368421,0.3157894736842105,38
1104071040008,50.0,60,30,30,0.4440411764705883,0.0,9.061764705882354,2.328147058823529,0.2058823529411764,68
1104071040009,67.53,77,25,52,0.483575,0.0,12.53522727272727,2.489909090909091,0.3068181818181818,170
1104071040010,100.0,70,0,70,0.5627133333333333,0.0,7.22,1.544533333333333,0.4,27
1104071040011,65.0,80,28,52,0.3358,0.0,15.66,3.0766,0.0,10
1104071040004,60.26,78,31,47,0.4892870967741935,0.0,12.661290322580646,2.783322580645162,0.3548387096774194,59
1104071040005,53.03,66,31,35,0.5028333333333334,0.0,10.291666666666666,1.7485833333333334,0.0833333333333333,24
1104071040006,54.29,70,32,38,0.4812428571428571,0.0,9.607142857142858,1.8672857142857144,0.1428571428571428,28
1104071040007,48.44,64,33,31,0.5196823529411765,0.0,8.976470588235294,1.8687058823529412,0.4117647058823529,34
1104071040001,65.06,83,29,54,0.4372913043478261,0.0010369565217391,14.095652173913043,3.0456304347826086,0.2391304347826087,86
1104071040301,62.16,74,28,46,0.34845,0.0,16.475,2.746,0.0,8
1104071040302,63.16,76,28,48,0.2947,0.0,21.37142857142857,3.842428571428571,0.0,14
1104072010012,91.03,78,7,71,0.6875666666666667,0.0,7.75,1.1158333333333337,0.8333333333333334,12
1104072010015,86.42,81,11,70,0.62295,0.0,7.5875,1.264625,0.75,16
1104072010014,100.0,78,0,78,0.672557142857143,0.0,6.628571428571428,1.1047142857142858,1.0,14
1104072010016,86.25,80,11,69,0.47958,0.0,9.86,1.8834,0.2,10
1104072010009,90.24,82,8,74,0.7711749999999999,0.0,5.875,0.8332499999999999,1.0,8
1104072010008,85.9,78,11,67,0.6530190476190476,0.0,8.042857142857143,1.1732857142857145,0.9523809523809524,42
1104072010001,87.5,80,10,70,0.6859625,0.0,6.3999999999999995,1.06675,1.0,16
1104072010002,95.12,82,4,78,0.68403,0.0,7.42,1.0809,0.9,20
1104072010003,88.1,84,10,74,0.6819285714285714,0.0,6.6000000000000005,1.1,0.8571428571428571,14
1104072010004,100.0,76,0,76,0.68975,0.0,6.300000000000001,1.05,1.0,4
1104072010005,85.88,85,12,73,0.50815,0.0,10.25,1.7085,0.0,4
1104072010006,88.75,80,9,71,0.6687529411764706,0.0020588235294117,8.211764705882352,1.1541176470588237,0.7058823529411765,34
1104072010007,87.21,86,11,75,0.5996666666666667,0.0,8.200000000000001,1.3666666666666665,0.5,12
1104072010011,87.5,80,10,70,0.6942666666666666,0.0,6.233333333333333,1.0386666666666666,1.0,6
1104072010010,100.0,74,0,74,0.73609,0.0,5.529999999999999,0.9218,1.0,20
1104072010101,85.71,77,11,66,0.1859,0.0,31.7,5.283,0.0,2
1104072010103,100.0,92,0,92,0.6205666666666666,0.0,11.9,1.6566666666666665,0.6666666666666666,6
1104072010102,87.14,70,9,61,0.7295,0.0,5.6,0.933,1.0,2
1104072010104,85.71,77,11,66,0.7331,0.0064199999999999,15.64,2.7512,0.8,10
1104072010202,86.05,86,12,74,0.6189,0.0,7.6,1.267,1.0,2
1104072010301,85.9,78,11,67,0.1485333333333333,0.0,51.0,8.555666666666667,0.0,6
1104072010302,85.9,78,11,67,0.4191,0.0,13.0,2.167,0.0,2
1104072010401,88.24,68,8,60,0.46275,0.0,11.5,1.9165,0.0,4
1104072010402,87.65,81,10,71,0.39142,0.0,17.580000000000002,2.93,0.0,10
1104072010501,89.41,85,9,76,0.5494666666666667,0.0,10.0,1.6663333333333332,0.6666666666666666,6
1104072010502,86.59,82,11,71,0.5287999999999999,0.0,9.65,1.6085,0.0,8
1104072020005,82.61,69,12,57,0.6521666666666667,0.0,8.066666666666666,1.1796666666666666,0.6666666666666666,6
1104072020002,71.43,28,8,20,0.6883571428571429,0.0,9.433333333333334,2.310285714285714,0.7619047619047619,42
1104072020003,92.96,71,5,66,0.6072882352941177,0.0001235294117647,8.276470588235293,1.3493529411764706,0.5294117647058824,34
1104072020001,84.38,64,10,54,0.622976,0.0,8.52,1.47528,0.64,50
1104072020103,76.09,46,11,35,0.1434,0.0,34.5,6.9,0.0,2
1104072020101,82.81,64,11,53,0.65746,0.1234999999999999,7.720000000000001,1.8055999999999996,0.6,10
1104072020106,76.32,38,9,29,0.12028,0.0,36.6,9.39,0.0,10
1104072020107,72.41,29,8,21,0.1167,0.0,44.260000000000005,8.839175000000001,0.0,48
1104072020104,70.83,24,7,17,0.1104,0.0,45.0,9.0,0.0,20
1104072020105,76.47,34,8,26,0.1348,0.0,38.0,7.6,0.0,4
1104072020102,78.05,41,9,32,0.2473,0.0,24.5,4.841166666666666,0.0,12
1104072020201,85.42,48,7,41,0.3475444444444444,0.0,20.822222222222223,3.646333333333333,0.1111111111111111,18
1104072020402,85.92,71,10,61,0.2707166666666666,0.0,26.03333333333333,7.656666666666666,0.0,12
1104072020403,79.59,49,10,39,0.0555,0.0,54.0,18.0,0.0,2
1104072020401,84.75,59,9,50,0.3007333333333333,0.0082333333333333,34.833333333333336,9.077666666666666,0.3333333333333333,6
1104072020404,79.59,49,10,39,0.4208199999999999,0.0,26.6,8.7666,0.4,10
1104073020002,38.46,26,16,10,0.4328666666666667,0.0,13.4,2.2818333333333336,0.0,24
1104073020003,77.05,61,14,47,0.63258,0.002,10.29,1.3971,0.8,20
1104073020102,46.67,30,16,14,0.1225666666666666,0.0,43.13333333333333,8.626666666666667,0.0,6
1104073020103,58.33,24,10,14,0.0874,0.0,57.0,11.4,0.0,4
1104073020101,44.83,29,16,13,0.0950666666666666,0.0,53.0,10.6,0.0,6
1104073020202,89.13,46,5,41,0.1722,0.0,29.1,5.82,0.0,4
1104073020203,83.87,31,5,26,0.1249333333333333,0.0,40.0,8.0,0.0,6
1104073020201,83.33,30,5,25,0.11476,0.0,43.5,8.7,0.0,10
1104073020607,89.8,49,5,44,0.1754,0.00785,39.6,6.231,0.0,5
1104073020604,94.55,55,3,52,0.3641333333333333,0.0,18.266666666666666,2.986666666666667,0.0,6
1104073020602,94.55,55,3,52,0.1754,0.00785,39.6,6.231,0.0,5
1104073020609,95.24,63,3,60,0.7134499999999999,0.0,5.9,0.9835,1.0,4
1104073030003,40.0,30,18,12,0.5901764705882353,0.0,11.735294117647058,1.3998823529411764,0.5882352941176471,28
1104073030002,66.67,54,18,36,0.5368625,0.0,11.025,1.85859375,0.34375,64
1104073030001,68.52,54,17,37,0.534875,0.0,10.525,1.66325,0.25,8
1104073030203,40.74,27,16,11,0.1684,0.0,30.925,6.1850000000000005,0.0,8
1104073030202,52.17,23,11,12,0.13806,0.0,36.3,7.26,0.0,10
1104073030201,35.71,14,9,5,0.13184,0.0,37.86666666666667,7.573333333333334,0.0,38
1104073030306,62.5,48,18,30,0.083,0.0,60.0,12.0,0.0,2
1104073030305,60.0,45,18,27,0.0844,0.0,59.0,11.8,0.0,2
1104073030304,65.38,52,18,34,0.17155,0.0,32.8,6.5600000000000005,0.0,4
1104073030303,61.7,47,18,29,0.1179833333333333,0.0,47.3,9.46,0.0,12
1104073030302,59.09,44,18,26,0.16975,0.0,32.4,6.48,0.0,4
1104073030301,45.45,33,18,15,0.2825999999999999,0.0,31.0,3.4444999999999997,0.0,4
1104073030604,59.09,44,18,26,0.12122,0.0,44.2,8.84,0.0,10
1104073030603,63.27,49,18,31,0.1052947368421052,0.0,51.526315789473685,10.305263157894736,0.0,22
1104073030602,52.63,38,18,20,0.10824,0.0,46.2,9.24,0.0,20
1104073040001,100.0,1,0,1,0.75638125,0.0053104166666666,7.01875,1.6701458333333334,0.6666666666666666,84
1104073040201,100.0,55,0,55,0.595425,0.086,16.5,2.25,0.5,8
1104073040202,100.0,55,0,55,0.6139,0.0588999999999999,24.0,2.0,0.5,4
1104073040301,95.83,48,2,46,0.1713,0.0,34.5,5.75,0.0,2
1104073040302,96.08,51,2,49,0.2154,0.0,28.4,4.7335,0.0,4
1104073040303,94.87,39,2,37,0.1611,0.0,38.0,6.3335,0.0,4
1104059030206,61.64,73,28,45,0.29675,0.0330727272727272,31.136363636363637,5.787090909090909,0.0909090909090909,38
1104072020405,80.0,45,9,36,0.41112,0.0,34.1,11.2666,0.4,10
1104073020204,89.29,28,3,25,0.5321641025641026,0.0,18.6974358974359,3.6473333333333335,0.358974358974359,72
